id,acquiring_company_id,acquired_company_id,term_code,price_amount,acquired_at
3124,45119,45118,,0,2010-03-18
3125,14011,45121,,0,2010-03-25
3126,5,19687,,0,2010-04-02
3127,3645,45124,,0,2010-03-15
3128,59,3604,,0,2010-04-02
3129,16107,80,,0,2010-04-05
3130,45353,45355,,0,2010-04-07
3131,36033,40,,0,2010-04-07
3132,609,45364,,1575000,2010-04-07
3133,8750,9436,,0,2010-04-08
3135,823,7666,,0,2010-04-09
3136,25799,5931,,0,2010-04-09
3137,45470,45471,,0,2010-04-08
3138,12,23485,,0,2010-04-09
3139,32496,45514,,78250000,2010-04-09
3140,146189,45604,cash,68000000,2010-04-12
3141,59,35283,,0,2010-04-12
3142,8990,25043,,0,2010-04-13
3143,13916,30309,cash_and_stock,0,2010-04-07
3144,23010,41400,,0,2010-02-01
3145,6306,45858,,0,2010-04-14
3146,568,45862,,0,2010-04-12
3147,45890,45889,,0,2010-04-15
3148,34961,45968,,0,2010-04-08
3149,46022,17283,,0,2010-04-19
3150,37673,46057,,0,2009-09-15
3151,4861,4873,,160000000,2010-04-20
3152,59,41230,,0,2010-04-20
3153,2680,25790,cash,685000000,2010-04-20
3154,1972,6085,cash,142000000,2010-04-21
3155,1727,46209,,0,2010-04-07
3156,45891,45891,cash,0,2008-03-12
3157,45891,45891,cash,0,2008-11-10
3158,34428,46237,,0,
3159,17066,26388,cash,2000000000,2010-04-21
3160,31663,25284,,0,2010-04-21
3161,809,46311,,0,2010-04-22
3162,12,46391,,0,2010-04-22
3166,33512,3501,,0,2010-04-01
3167,33512,46407,,0,2010-04-01
3168,19713,8581,cash,0,2010-01-01
3169,7650,1621,,0,2010-04-23
3170,23125,33520,,0,2010-04-26
3171,46625,3002,,0,2010-04-26
3172,59,6706,cash_and_stock,25000000,2010-04-27
3173,1654,41876,,121000000,2010-04-27
3174,1654,12232,,0,2010-04-28
3175,26477,16562,,0,2010-04-28
3176,46749,36739,stock,26250000,2001-01-01
3177,355,3825,,1200000000,2010-07-01
3178,17069,46861,,0,2010-04-29
3179,59,6216,,35000000,2010-05-02
3180,47073,25971,cash,0,2008-12-22
3181,47164,47165,,0,2010-05-03
3182,9514,16613,cash,15000000,2010-05-05
3183,3320,4143,cash,300000000,2010-04-29
3184,3320,3962,cash,70000000,2010-04-29
3185,47259,47260,cash_and_stock,32000000,2010-04-27
3186,47265,47266,cash_and_stock,0,2010-04-28
3187,13246,47269,cash,285000000,2010-04-28
3188,47271,47272,,0,2010-04-28
3189,10604,18705,,0,2010-04-28
3190,19182,921,,0,2010-05-04
3191,43562,12334,,0,2010-04-29
3192,2584,47359,,0,2010-04-30
3193,47362,47362,,0,2010-04-30
3194,32944,47363,,318000000,2010-05-03
3195,3246,24549,,0,2010-05-03
3196,1790,22721,cash_and_stock,50000000,2010-05-03
3197,33427,60972,,0,2010-05-04
3198,541,47374,,0,2010-05-04
3200,8990,47423,,0,2010-05-06
3201,47459,47460,,0,2010-05-05
3202,47461,47462,,1000000000,2010-05-05
3203,23843,47464,,0,2010-05-05
3204,11391,10252,,0,2010-05-05
3205,32497,47481,cash,300000000,2010-05-07
3206,15850,47541,,0,2010-05-07
3207,1645,42003,,0,2010-05-06
3208,47426,22999,cash_and_stock,274000000,2010-05-06
3210,246061,47592,cash_and_stock,223000000,2010-05-06
3211,29472,47593,,0,2010-05-06
3212,29472,43327,,0,2010-05-06
3213,47470,23476,,0,2010-03-01
3214,24597,47675,cash,9000000,2010-05-10
3216,262,1591,cash_and_stock,22500000,2010-05-01
3217,1360,24598,cash,8000000,2010-05-11
3218,2537,47752,cash,91000000,2010-05-11
3219,43128,10976,,0,2010-05-10
3220,4765,11439,,0,2010-05-11
3221,630,47780,,0,2010-05-11
3222,9068,47831,,0,2010-05-12
3223,47834,47832,cash_and_stock,0,2010-05-12
3225,3245,15862,cash,5800000000,2010-05-12
3226,1412,43191,cash_and_stock,0,2010-03-10
3227,47923,47924,cash_and_stock,0,2010-05-13
3228,24,47926,,0,2010-05-13
3229,25,2332,cash_and_stock,10000000000,1993-03-01
3230,42995,48015,,0,2010-04-30
3231,2312,2318,cash_and_stock,0,2005-12-01
3232,28818,2415,,0,2009-08-26
3233,15298,35835,,0,2010-04-25
3234,11391,40964,,0,2010-05-01
3235,48114,29899,,0,
3236,29,336,cash,90000000,2010-05-18
3237,15862,26120,,0,2010-02-01
3238,23422,21041,cash_and_stock,242000000,2010-05-17
3239,475,48266,,10000000,2010-05-17
3240,17069,48267,,0,2010-05-17
3241,59,48270,cash,68200000,2010-05-18
3242,47268,48272,,0,2010-05-18
3243,48273,48274,,0,2010-05-18
3244,23220,23221,,0,2010-05-18
3245,32482,9811,,75000000,2010-05-18
3246,59,29997,,0,2010-05-20
3247,838,24098,,250000000,2010-05-20
3248,48349,9822,,0,2010-05-20
3249,23125,42094,,0,2010-05-18
3250,2680,27686,,0,2010-05-20
3251,28,22715,cash_and_stock,99000000,2010-05-20
3252,3320,848,cash,1280000000,2010-03-19
3253,5243,4111,,0,2010-05-20
3254,48374,48375,,0,2010-05-20
3255,1812,48377,,0,2010-05-20
3256,48415,8108,,0,2010-01-01
3257,3524,9785,,0,2010-05-24
3258,48483,30635,cash,25000000,2007-11-01
3259,3246,15088,cash,1400000000,2010-05-24
3260,34650,31777,cash,66000000,2010-05-24
3261,3763,16025,,0,2010-05-24
3262,48520,48521,,0,2010-05-24
3263,46298,48522,cash,280000000,2010-05-24
3264,14236,29312,cash,0,2010-05-24
3265,29,48551,,0,2010-05-25
3266,1038,48552,,0,2010-05-25
3267,307,35542,,0,2010-05-25
3268,48557,48558,,0,2010-05-25
3269,45983,561,,0,
3270,5,32866,,0,2010-05-01
3271,48625,48627,,0,2010-05-26
3272,18131,45857,,0,2008-02-01
3273,18131,45525,,0,2008-02-05
3274,28712,10864,cash,40000000,2010-06-01
3277,12102,48922,cash_and_stock,71000000,2010-05-27
3278,25732,48941,,0,2010-06-01
3279,25732,16217,,0,2010-02-24
3280,25732,48942,,0,2010-06-01
3281,4804,2644,cash_and_stock,323000000,2010-06-02
3282,13747,45560,cash,0,2007-12-04
3283,42069,42507,cash,0,2010-06-02
3284,26144,46878,,0,2010-06-02
3285,16368,49010,,0,2010-06-02
3286,59,1832,cash,80000000,2010-06-02
3287,27026,49011,,0,2010-06-02
3288,45,3478,,325000000,2010-06-02
3289,1812,1669,stock,20500000,2010-06-03
3290,23054,49075,,0,2010-06-03
3291,32252,23050,,0,2010-06-04
3292,30249,49237,,0,2010-06-03
3293,10106,49238,,0,2010-06-03
3294,49251,49252,,0,2010-06-03
3295,49316,49317,,0,2010-06-03
3296,49319,26914,,0,2010-06-04
3297,49324,49326,,0,2010-06-04
3298,49327,49328,,0,2010-06-04
3299,49335,49336,,0,2010-06-07
3300,85,48997,,0,2010-06-08
3301,49400,31916,,3400000000,2011-06-07
3302,49401,49402,,0,2010-06-07
3303,445,15739,,0,2010-06-07
3304,17391,49404,,283140000,2010-06-07
3305,3132,49406,,13000000,2010-06-07
3306,10544,49408,,0,2010-06-08
3307,5229,49412,,200000000,2010-06-08
3308,49413,49414,,0,2010-06-08
3309,49460,49459,,0,2010-06-08
3310,30249,49461,,0,2010-06-08
3311,6764,2450,,162000000,2010-06-08
3312,29195,49469,,0,2010-06-09
3313,7030,38368,,0,2010-06-09
3315,25574,15764,stock,5500000,2010-06-10
3316,12,263,,0,2010-06-10
3317,28920,43951,,0,2010-06-09
3318,6614,49537,,0,2010-06-09
3320,424,49541,,0,2010-06-10
3321,38920,49543,,0,2010-06-10
3322,25642,49548,,0,2010-06-10
3323,20712,49549,,0,2010-06-10
3324,29875,34943,,0,2005-07-23
3326,20710,49684,,0,2010-06-11
3327,12,49698,,0,2010-06-10
3328,25020,49707,,0,2010-06-11
3329,24420,31936,,0,2009-06-01
3330,34969,6077,cash,0,2010-06-14
3331,49756,49758,,81000,2010-06-10
3332,24216,3487,,18000000,2010-06-14
3333,49766,49768,cash,199000000,2010-06-14
3334,17862,49771,,1360000000,2010-06-14
3335,3246,17581,,140000000,2010-06-14
3336,396,37059,,0,2010-06-14
3337,49776,49777,,0,2010-06-14
3338,1071,49782,cash,6700000,2010-06-14
3339,28943,45010,,0,2007-01-01
3340,3246,8540,,0,2010-06-15
3341,629,49442,cash,202000000,2007-04-26
3343,25108,44949,,0,2010-06-15
3344,49846,49847,,0,2010-06-15
3345,49848,49849,cash,6500000,2010-06-15
3346,26917,1356,cash,107700000,2007-10-01
3347,24298,49871,,0,2010-06-15
3348,40456,21565,,0,2010-06-16
3349,49909,49910,,0,2010-06-16
3350,622,24172,cash_and_stock,372000000,2001-05-01
3351,23911,34088,,0,2010-06-16
3352,8752,49988,,0,2010-06-16
3353,838,21622,,260000000,2010-06-17
3354,1388,25874,cash,0,2010-06-17
3355,50043,50041,,0,2010-06-16
3357,608,2298,cash,0,2010-06-21
3359,50144,50145,,0,2010-06-20
3360,32632,2461,,0,2010-01-01
3361,50187,17462,,0,2010-06-21
3362,21875,39714,,0,2010-06-21
3363,26371,50204,,0,2010-06-21
3364,1343,50114,,0,2010-06-22
3365,37734,50209,,285000000,2010-06-22
3366,50210,50211,,0,2010-06-22
3367,355,37783,,30000000,2010-06-23
3368,15016,50282,,0,2010-06-23
3369,50284,50285,cash_and_stock,0,2010-06-23
3370,4967,39139,cash_and_stock,23000000,2010-06-22
3371,20,50337,,0,2010-06-23
3372,11391,48043,,0,2010-06-24
3373,1705,10740,,0,2010-06-24
3374,10376,50341,cash,0,2010-06-24
3375,34817,50344,,0,2010-06-24
3376,528,11341,,0,2010-06-24
3378,50212,50399,,0,2010-06-22
3380,50410,50411,,120000000,2010-06-25
3381,41119,9905,,0,2010-06-24
3382,7060,50055,,54000000,2006-10-03
3383,23125,6030,cash_and_stock,5700000,2010-07-12
3384,3408,50595,,0,2010-06-29
3385,37093,50691,,2900000000,2010-06-30
3386,28373,50692,cash_and_stock,635000000,2010-06-30
3387,317,1782,cash,110000000,2010-06-30
3388,966,50701,,0,2007-06-04
3389,966,50706,,175000000,2006-09-18
3390,59,44544,cash,700000000,2011-04-13
3391,2391,27049,,1400000000,2010-06-10
3392,50751,29925,,1200000000,2010-05-26
3393,50752,18134,,717000000,2010-06-22
3394,25597,50759,cash_and_stock,11000000,2010-07-01
3395,342,6454,,0,2010-07-01
3396,50792,657,,126500000,2010-06-24
3397,50805,27137,,3400000000,2010-05-04
3398,36393,50841,,0,2010-07-01
3399,3246,11164,,0,2010-07-01
3400,50870,50871,,0,2010-06-02
3401,31588,25600,,0,2010-07-02
3403,189,26548,,830000000,2010-05-04
3404,50906,36648,,525000000,2010-05-12
3406,42408,50908,,315000000,2010-06-10
3407,25248,50930,,180000000,2010-05-14
3408,18127,50933,,0,2010-06-17
3409,50937,50936,,315000000,2010-04-12
3410,50940,50941,,257580000,2010-05-04
3411,50944,50945,,0,2010-04-22
3412,31041,50952,,0,2010-04-13
3413,50953,13403,,0,2010-07-01
3414,50954,50955,,0,2009-11-17
3415,15850,37547,,142000000,2010-05-13
3416,22312,3431,,135000000,2010-06-17
3417,30883,48632,,121000000,2010-05-28
3418,50957,38356,,104000000,2010-07-02
3420,29030,50973,,72000000,2010-04-05
3421,50976,50977,,71700000,2010-06-18
3422,29556,50983,,58000000,2010-06-09
3423,50985,26564,,53000000,2010-04-27
3424,28675,50988,,50000000,2010-06-23
3425,17124,50990,,0,2010-06-17
3426,10926,16555,,0,2010-05-10
3427,30060,50992,,40000000,2010-05-05
3428,50994,50995,,38000000,2010-04-26
3429,25770,22989,,35000000,2010-06-10
3430,50997,39411,,35000000,2010-05-13
3431,40202,51001,,0,2010-06-08
3432,10453,51020,,205000000,2010-07-05
3433,10453,22505,,145000000,2010-07-05
3434,51073,51074,,0,2010-06-17
3435,50994,51076,,29000000,2010-06-18
3436,51078,51077,,28700000,2010-05-03
3437,47044,51079,,27600000,2010-06-16
3438,51080,51081,,25000000,2010-04-28
3439,51083,51084,,30000000,2010-06-01
3440,34751,51086,,25000000,2010-06-14
3441,51089,51090,,0,2010-05-11
3443,25652,51096,,23000000,2010-04-01
3445,51107,51108,,0,2010-04-19
3446,3657,51114,,0,2010-04-20
3447,51116,51117,,0,2010-04-12
3448,33731,51121,,20000000,2010-06-05
3449,51124,51125,,19000000,2010-05-27
3450,26144,17675,,0,2010-05-17
3451,48483,51130,,0,2010-06-08
3453,51132,51133,,0,2010-04-20
3454,51135,51136,,0,2010-05-26
3455,51139,51140,,0,2010-06-16
3456,51141,51142,,0,2010-05-06
3457,32951,51143,,0,2010-04-02
3458,51144,51145,,15000000,2010-04-09
3459,51146,51147,,0,2010-06-01
3460,1926,51190,cash_and_stock,24000000,2010-07-01
3461,18833,15620,,0,2010-06-01
3462,966,1853,cash,0,2010-07-06
3463,9891,51205,,0,2010-07-07
3465,28285,51215,,15200000,2010-07-01
3466,51216,51217,,0,2010-06-02
3467,1388,51219,,0,2010-07-07
3468,51218,51220,,14100000,2010-05-07
3469,23280,51222,,0,2010-04-29
3470,51226,51227,,0,2010-04-30
3471,51229,51230,,0,2010-06-16
3472,51236,51238,,0,2010-06-21
3473,51240,51242,,0,2010-04-05
3474,49178,51244,,12300000,2010-05-10
3475,51246,51247,,0,2010-05-17
3476,51251,51250,,0,2010-04-08
3477,51253,51255,,0,2010-05-20
3478,51258,51259,,0,2010-05-06
3480,51261,51262,,0,2010-04-28
3481,4687,51265,,10800000,2010-04-20
3482,51266,51267,,0,2010-04-05
3483,51268,51269,,10000000,2010-07-01
3484,36845,14477,,10000000,2010-05-05
3485,51271,51272,,9930000,2010-05-07
3486,51273,51275,,0,2010-05-27
3487,51276,51277,,0,2010-04-13
3488,51278,51279,,0,2010-05-19
3489,51280,51281,,7800000,2010-06-09
3490,50994,51282,,0,2010-04-29
3491,51283,51284,,0,2010-04-21
3492,51286,51287,,0,2010-05-18
3493,13930,51288,,0,2010-06-01
3494,563,90,,0,2010-07-07
3495,23125,885,,0,2010-07-08
3496,5,22768,cash,2500000,2010-09-25
3497,3167,49986,,0,2010-07-08
3498,51339,51341,,0,2010-05-17
3499,34057,231351,,0,2010-04-20
3500,51349,51351,,0,2010-04-06
3501,51352,51354,,0,2010-04-22
3502,51356,51358,,0,2010-06-07
3503,51362,51363,,5400000,2010-04-05
3504,51364,51365,,0,2010-04-14
3505,8248,9222,,0,2010-05-05
3506,5473,8053,,0,2010-06-22
3507,19688,44804,,6500000,2010-05-17
3508,51372,51373,,0,2010-04-09
3509,51374,51375,,0,2010-04-20
3510,51376,51377,,0,2010-04-30
3511,51378,2699,,5600000,2010-05-17
3513,51273,51384,,0,2010-06-22
3514,51385,51386,,0,2010-05-04
3515,51139,51387,,0,2010-06-09
3516,51389,51390,,0,2010-06-14
3518,39190,51400,,0,2010-05-18
3519,51401,51402,,0,2010-05-14
3520,51404,51405,,0,2010-06-14
3521,51374,51406,,4100000,2010-06-16
3522,51409,51410,,0,2010-05-01
3523,51413,51414,,0,2010-05-31
3524,51415,51416,,0,2010-06-14
3525,51457,51458,,0,2010-06-14
3526,51459,51460,,0,2010-04-30
3527,51463,51464,,3070000,2010-05-17
3528,51466,51467,,0,2010-05-14
3529,51120,51468,,2750000,2010-04-12
3531,51471,51472,,0,2010-04-23
3532,51475,51476,,2500000,2010-04-28
3533,51480,51483,,2450000,2010-04-12
3534,51490,51492,,0,2010-06-02
3536,29740,51498,,0,2010-05-06
3537,25775,51162,stock,22000000,2008-04-28
3539,51644,4801,,0,2008-04-01
3540,354,1498,,0,2010-07-12
3541,3319,20716,,0,2010-07-13
3542,18134,15920,,0,2005-11-22
3543,26353,23611,cash,0,2010-05-01
3544,1654,24338,,0,2010-07-01
3545,4199,12208,,0,2010-07-13
3546,7956,38220,,0,2010-07-15
3547,1773,37158,,0,2010-07-15
3548,494,19435,,0,2010-07-15
3549,19665,51893,cash,42500000,2010-07-15
3550,823,41039,,0,2007-04-01
3551,31279,31278,,98300000,2010-07-15
3552,48055,9146,cash,0,2010-07-16
3553,51970,22726,,0,2010-07-01
3554,59,144,,0,2010-07-16
3555,29578,52092,,0,2010-07-19
3556,30570,33081,,1200000000,2010-07-19
3557,52095,52096,,2310000000,2010-02-02
3558,52103,52104,,0,2010-03-20
3559,10222,2122,,0,2010-02-24
3560,28263,52107,,0,2010-04-27
3561,52108,52110,,430000000,2010-02-26
3562,52111,52112,,0,2010-02-18
3563,52115,52116,,0,2010-04-06
3564,34406,52117,,0,2010-02-08
3565,7563,5735,,0,2008-06-01
3566,838,52136,,0,2010-03-18
3567,52138,52139,,185000000,2010-04-08
3568,52140,52141,,0,2010-03-11
3569,26707,52142,,0,2010-05-03
3570,3848,52145,,161500000,2010-03-15
3572,17799,27311,,0,2010-03-18
3573,4261,52150,,0,2010-01-29
3575,52231,52232,,83000000,2010-01-27
3576,52236,52237,,0,2010-03-05
3578,25703,28620,,0,2010-04-06
3579,40902,40250,,62000000,2010-01-28
3580,52248,49037,,60000000,2010-02-03
3581,26371,52251,,0,2010-01-26
3583,42220,52257,cash,54000000,2010-02-25
3584,2506,52258,,55000000,2010-02-09
3587,52262,52263,,0,2010-03-09
3588,52266,52267,,0,2010-03-26
3589,1790,52270,,40500000,2010-07-01
3590,52271,52272,,0,2010-03-17
3591,31875,52273,,19000000,2010-01-12
3592,51475,52275,,0,2010-03-05
3593,5182,52279,,0,2010-07-21
3594,2602,8045,,0,2010-07-19
3595,12906,52343,,0,2010-07-21
3596,6676,52367,,33000000,2010-03-25
3597,52236,52368,,33000000,2010-03-03
3598,52369,52370,,0,2010-03-24
3600,52381,52385,,0,2010-03-23
3601,52388,52390,,0,2010-01-21
3603,52485,53470,,25000000,2010-03-17
3604,52488,52489,,23000000,2010-01-20
3605,52493,52494,,0,2010-02-02
3607,52499,52500,,0,2010-03-22
3608,52502,52503,,0,2010-03-02
3609,49255,52505,,19900000,2010-03-25
3610,51292,52508,,18000000,2010-03-01
3611,52515,52516,,0,2010-03-22
3612,1972,2412,cash,0,2010-06-04
3613,271,52565,,0,2010-07-19
3615,149,2808,,0,2010-07-23
3616,52576,52577,,17000000,2010-01-07
3618,25768,52581,,0,2010-03-18
3619,149,52582,,0,2010-07-23
3620,52583,52584,,0,2010-03-01
3621,52585,52586,,15000000,2010-02-18
3622,27810,52590,,14800000,2010-02-04
3623,52591,52592,,0,2010-02-11
3624,52597,52598,,0,2010-04-21
3625,52597,52599,,0,2010-04-23
3626,52597,52601,,0,2010-02-12
3627,52597,52602,,0,2010-04-23
3628,25630,52604,,0,2010-05-12
3629,52605,52606,,9600000,2010-01-25
3630,52610,46498,,0,2010-01-18
3631,5473,52611,,0,2010-02-10
3632,52612,52613,,0,2010-03-29
3633,4967,28419,,0,2010-03-25
3634,52619,52620,,0,2010-04-01
3635,26059,144820,,0,2010-01-13
3636,52624,52625,,9000000,2010-02-26
3637,43038,52627,,0,2010-03-05
3638,52630,52631,,0,2010-02-23
3639,52633,52634,,0,2010-02-25
3640,26373,52635,,0,2010-03-01
3642,2549,42927,,0,2010-01-22
3643,25574,5570,stock,0,2010-07-27
3644,52578,18121,cash,475000000,2010-07-26
3645,52775,52776,,0,2010-03-01
3646,34751,16661,,7500000,2010-02-18
3647,51369,52779,,0,2010-03-04
3648,51355,52780,,0,2010-01-05
3649,52781,52782,,0,2010-03-04
3650,52785,51378,,0,2010-01-26
3651,52786,52787,,0,2010-01-05
3652,52789,52790,,0,2010-05-03
3653,52796,52797,,0,2010-01-27
3654,52798,52799,,0,2010-02-23
3656,52802,52803,,0,2010-04-01
3657,52804,52805,,0,2010-02-01
3658,52807,52808,,5000000,2010-03-25
3659,4053,52810,,0,2010-03-11
3660,52813,52814,,0,2010-05-05
3661,52815,52816,,0,2010-04-08
3662,29577,52817,,0,2010-04-05
3663,40609,52818,,0,2010-02-03
3664,17487,453,,0,2010-07-27
3665,342,23125,,763200000,2010-07-27
3666,283,5398,cash,240000000,2010-07-28
3667,51139,52867,,0,2010-02-04
3668,12937,52870,,0,2010-02-22
3669,52871,52872,,0,2010-04-15
3670,52873,21881,,0,2010-03-17
3671,39451,52880,,0,2010-01-11
3672,52881,52882,,0,2010-02-08
3673,52885,52886,,0,2010-03-25
3674,52887,52889,,0,2010-02-19
3676,52895,52897,,0,2010-03-31
3678,52901,52902,,0,2010-03-01
3679,52903,11240,,0,2010-03-22
3680,52910,52911,,0,2010-03-02
3681,52912,52913,,0,2010-02-25
3682,35559,20637,,0,2010-07-28
3683,46364,52954,,0,2010-04-30
3684,29371,51342,cash_and_stock,43000000,2010-07-02
3685,52966,52967,,0,2010-03-22
3686,14797,52968,,0,2010-03-04
3687,52970,52971,,0,2010-06-28
3688,14797,52973,,0,2010-01-25
3689,52975,52976,,0,2010-06-29
3690,52979,52980,,0,2010-03-11
3691,41805,52981,,0,2010-03-09
3692,7815,52982,,2400000,2010-01-13
3693,52988,52989,,0,2010-02-26
3694,52994,52995,,0,2010-02-26
3695,52998,52999,,0,2010-03-19
3696,12011,17633,,2000000,2010-02-23
3697,53011,53012,,0,2010-03-12
3698,50966,53013,,0,2010-01-08
3699,53038,573,,4300000000,2006-12-01
3701,53043,38042,,530000000,2009-12-18
3702,12255,12421,cash,294000000,2010-07-28
3704,53058,17619,cash,10000000,2010-07-29
3705,17065,26468,,0,2010-08-02
3706,352,1695,cash_and_stock,0,2010-08-02
3708,53338,49167,,0,2010-04-08
3709,39571,16623,,0,2010-08-02
3710,16605,53363,,0,2008-05-07
3711,176,1978,,0,2010-08-04
3712,840,53389,cash,42000000,2010-08-04
3713,2537,3832,,0,2009-04-17
3714,53426,42865,,0,2010-08-04
3715,59,53479,,0,2010-08-04
3717,59,140,,182000000,2010-08-06
3718,53654,36882,,565000000,2010-08-03
3720,53938,53939,,0,2010-07-30
3721,59,5986,,70000000,2010-08-09
3722,4568,14787,,0,2010-08-10
3723,246061,54030,,168000000,2010-08-10
3724,54243,12197,cash_and_stock,2700000,2007-08-16
3726,3246,4850,cash,480000000,2010-10-06
3727,10014,31658,,0,2010-03-01
3728,54343,15652,,0,2010-08-13
3729,47368,35875,,0,2010-07-01
3730,5,3793,,10000000,2010-08-15
3731,52440,21417,,0,2010-08-12
3733,9884,38551,,0,2010-08-16
3734,24597,36215,cash,39000000,2010-08-12
3735,1812,505,,0,2010-08-17
3736,355,2395,,0,2010-08-17
3737,12374,3649,cash_and_stock,139000000,2010-11-23
3738,40682,54620,,115000000,2010-08-18
3739,26365,44638,cash,77000000,2010-08-17
3740,31103,54663,cash_and_stock,725000000,2010-08-18
3741,10704,54665,,0,2010-08-18
3742,7838,598,stock,0,2010-08-18
3743,71,14236,cash,7680000000,2010-08-19
3744,54747,54746,,0,2010-08-18
3745,54467,54651,,0,2008-03-01
3746,823,23673,,0,2010-08-20
3747,17323,12411,,520000000,2010-08-20
3748,59,3622,,0,2010-08-20
3750,3657,46615,,0,2010-08-23
3751,32522,54957,,0,2010-08-23
3752,31659,54959,,100000000,2010-08-23
3753,5046,3561,,0,2010-05-03
3754,11,34439,,0,2006-05-01
3755,1915,3232,,20000000,2010-07-01
3756,25732,1229,cash_and_stock,0,2008-03-01
3757,5229,20820,,0,2010-08-24
3758,12178,55050,,0,2010-08-24
3759,18722,55052,,0,2010-08-24
3761,55098,55100,,0,2007-01-01
3762,4161,21662,,0,2010-08-23
3763,50592,55132,,0,2010-08-25
3764,55167,55115,cash,5000,1999-12-31
3765,39628,1014,,0,2009-12-01
3766,71,55208,,0,2010-02-05
3767,71,55209,,0,2009-02-01
3768,71,55211,,0,2003-01-01
3769,71,55212,,748000000,2001-01-15
3770,71,55213,,0,2000-01-01
3771,71,55214,,0,1999-01-01
3772,71,55215,cash,500000000,1999-10-05
3773,28,47424,,0,2010-05-18
3774,17434,55220,,0,2010-08-26
3775,28,55223,cash,44500000,2009-11-02
3776,71,55224,,0,2009-08-01
3777,28,55225,,0,2008-06-10
3778,28,47848,cash_and_stock,330000000,2007-10-23
3779,28,7632,,80000000,2010-08-26
3780,14236,15090,,0,2010-08-25
3781,355,15645,,0,2010-08-26
3782,59,10273,,0,2010-08-27
3784,25667,55363,cash,36500000,2005-10-19
3785,55375,55378,,545000000,2010-08-30
3788,351,45833,,0,2010-08-31
3789,20211,55583,cash,230000000,2010-08-31
3790,1926,55609,cash,36700000,2010-09-01
3791,19531,1547,cash_and_stock,80000000,2010-09-01
3792,32951,55354,,9000000,2010-09-01
3795,28,16289,,0,2010-09-02
3796,55899,1473,,0,2010-08-30
3797,59,29906,,0,2010-08-30
3798,71,26471,,1400000000,2010-08-31
3799,19713,55910,cash,0,2010-08-31
3800,5990,45696,,100000000,2010-08-31
3801,5990,16283,,0,2010-08-31
3802,23905,39768,,0,2010-09-01
3803,1749,27850,,0,2010-09-01
3804,3408,41303,,0,2010-09-01
3805,56000,56001,,0,2010-09-01
3806,56003,56004,,0,2010-09-01
3807,15161,49872,,0,2010-09-01
3809,36845,56080,,0,2010-09-07
3810,5097,51189,cash,125000000,2010-01-01
3811,6446,56177,,0,2010-09-01
3812,52095,56179,,0,2010-09-01
3813,163,56180,cash_and_stock,10100000,2010-09-02
3814,33554,56181,,0,2010-09-02
3815,56186,56188,,0,2010-09-02
3816,56115,41971,cash,0,2010-08-26
