id,object_id,degree_type,subject
4085,p:40202,BS,Computer Engineering with Minor in Technology and Management
4086,p:40202,MS,Computer Engineering
4087,p:14849,BA,English & Comparative Literatures
4088,p:40653,BS,Infoscreens in University Contexts
4089,p:40673,BA,Internet Studies & Journalism
4090,p:40679,BBA,Computer Information Systems
4091,p:40708,MA,American history/Library science
4092,p:40708,BSJ,Journalism/French
4093,p:40655,Bachelor of Science (OnlineMedia,Social Media Optimization
4094,p:40728,MS,Economics
4095,p:40728,MS,Business Administration
4096,p:40781,University Of Netanya Academic I,
4097,p:40782,BS in Business Administration,Finance
4098,p:40783,BS,Information Systems
4099,p:40646,BSCE,"Computer Engineering, Physics"
4100,p:40764,BSc (Eng) Hons,Aeronautical Engineering
4101,p:40835,MD,Medicine
4102,p:40840,BA,
4103,p:40840,MBA,Business
4104,p:40823,MA,Interactive Media
4105,p:40823,FdA,Digital Media Production
4106,p:40823,BA,Politics & Sociology
4107,p:40822,MA,Interactive Media
4108,p:40822,FdA,Design for Graphic Communication
4109,p:40822,,Computer Science
4110,p:40932,BBA,Management Information Systems
4111,p:40879,BA,Philosophy
4112,p:40879,MBA,Entrepreneurship
4113,p:40529,BS,Computer Science
4114,p:31268,BENG,Auto. Engineering
4115,p:18522,BA,Political Science
4116,p:39993,MBA,Digital Technologies
4117,p:41052,AS,General
4118,p:41054,Bachelor of Arts (BA),Political Science
4119,p:41063,BE,Computer Sciences and Engineering
4120,p:41063,MS,Information Technology
4121,p:40981,5 years degree,Computer Science
4122,p:41045,BS,Computer Science
4123,p:41045,Masters of Business,Business
4124,p:25790,BS,Economics
4125,p:41095,PhD,Direct Simulation Monte Carlo Hypersonic Rarefied Gas Simulation
4126,p:41095,BS,Aerospace Engineering
4127,p:33185,BA,East Asian Studies
4128,p:41191,MBA,
4129,p:41191,BS,Electronics Engineering
4130,p:41195,MA,Computer Arts
4131,p:41195,BA,Fine Art with Business and IT
4132,p:41076,MBA,
4133,p:13019,,
4134,p:41205,R.N.,Nursing
4135,p:40718,BS,Finance and International Business
4136,p:41218,BA,
4137,p:33185,MA,International Affairs/China Studies
4138,p:41087,BA,"Public Policy Studies, Economics"
4139,p:41087,MBA,
4140,p:41249,BS,"Cognitive Science, Psychology"
4141,p:41270,BS,Management Science and Engineering
4142,p:41302,BBA,International Business (Asian Business)
4143,p:41321,BS,Physics
4144,p:40960,MSCE,Computer Engineering
4145,p:41327,MBA,
4146,p:41327,MS,Computer Science
4147,p:41328,BS,Computer Science
4148,p:41330,PhD,
4149,p:41330,BS,
4150,p:41325,BCOM,
4151,p:41325,BCOM,
4152,p:41325,Electrical Engineering Technolog,
4153,p:36249,BS,Computer Science
4154,p:41338,MS,"Economics, Business Administration"
4155,p:40528,MS,Interactive Telecommunications
4156,p:41396,Dr.,"Math, Computer Science, Philosophy"
4157,p:41405,Honours Degree,Engineering
4158,p:41405,MBA,Business
4159,p:32285,BS,Electrical and Computer Engineering
4160,p:32285,MS,MBA
4161,p:34973,ME,Computing Systems
4162,p:41481,MBA,
4163,p:41481,MS,Technology Management
4164,p:41482,BS,"Design, Photography"
4165,p:41342,BS,"Microbiology, Genetics, and Commerce"
4166,p:30887,MBA,International Business
4167,p:30887,BA,English
4168,p:41510,BSME,Mechanical Engineering
4169,p:41536,BS,Management
4170,p:41565,MBA,
4171,p:41565,MS,Computer Science
4172,p:41565,BS (Dual),Applied Math (Computer Science) and Industrial Management
4173,p:41606,Masters in Education,"Education, Human Development, Educational Technology"
4174,p:41606,BS,Biology
4175,p:36163,BS,Computer Science
4176,p:41615,BS,B.E (Electrical Engg)
4177,p:41615,Post Graduate,PGDBA (Marketing)
4178,p:41517,BA,Math and Economics
4179,p:41614,BS,Electrical Engineering
